8.241906755140222529e-01 3.364245921296510344e-01 6.680391164258878689e-01 3.251988164109395729e+00
2.473338888409672143e-01 2.831851593731622985e-01 3.880604464905112461e-01 5.120819219453112137e-01
1.165775459356108434e-01 2.938952554270660850e-02 4.355895219459188228e-01 9.716233188584533220e-01
4.589419641241646725e-02 1.757831840180395719e-02 6.108477490047568015e-01 6.782908109663308982e-02
8.108190518638073996e-02 2.291676310109902037e-03 4.396160267120187148e-01 3.454487162520610000e-02
6.978797316312841670e-02 2.919056737136006482e-03 3.793545209514360139e-01 3.642530626454168214e-03
4.934930299502165996e-02 8.768153330354588838e-04 4.062941523783404896e-01 4.947014251784663877e-03
8.746307682807373529e-02 1.056881410082047062e-03 3.841861320876568953e-01 7.726416160794873783e-03
